HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Name_length,FirstNameInitial,SurnameInitial,deck,num,Group,Group_size,All_Zero,Total_Spend
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,W,W,G,37,0220,7,True,0.0
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,G,W,G,37,0220,7,True,0.0
Mars,False,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,False,11.0,C,B,E,13,0221,7,False,2356.0
Mars,False,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,False,11.0,Y,R,E,13,0221,7,False,1298.0
Mars,False,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,False,10.0,J,R,E,13,0221,7,False,2134.0
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,E,R,E,13,0221,7,True,0.0
Mars,False,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,False,11.0,P,R,E,13,0221,7,False,2597.0
Mars,False,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,False,9.0,G,R,E,13,0221,7,False,1370.0
Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,9.0,R,R,E,13,0221,7,True,0.0
Mars,False,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,False,10.0,G,P,F,41,0222,3,False,1417.0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,C,D,F,41,0222,3,True,0.0
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,G,P,E,14,0222,3,True,0.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,False,11.0,E,S,G,35,0223,1,False,676.0
Mars,False,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,False,11.0,B,Q,F,42,0224,1,False,1820.0
Earth,True,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,C,H,G,38,0225,1,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,False,15.0,D,S,F,43,0229,1,False,803.0
Mars,False,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,False,9.0,K,N,F,44,0231,1,False,1806.0
Earth,True,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,N,B,G,36,0232,1,True,0.0
Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,False,9.0,T,W,F,45,0233,1,False,1750.0
Earth,False,TRAPPIST-1e,43.0,False,222.6473806752037,888.0,0.0,0.0,0.0,False,12.0,K,J,F,50,0234,1,False,1110.6473806752037
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,W,A,B,11,0237,1,True,0.0
Mars,False,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,False,12.0,D,R,F,52,0239,1,False,1048.0
Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,P,C,F,52,0240,1,True,0.0
Europa,False,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,False,12.0,A,D,E,11,0241,1,False,7177.0
Earth,False,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,False,10.0,A,S,F,46,0242,1,False,1288.0
Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,17.0,L,C,G,37,0243,1,True,0.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,F,S,F,47,0244,2,True,0.0
Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,8.0,T,S,F,47,0244,2,True,0.0
Europa,False,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,True,17.0,G,R,C,6,0245,2,False,3578.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,False,17.0,A,R,C,6,0245,2,False,12378.0
Mars,False,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,False,9.0,M,S,D,8,0246,1,False,3261.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,False,16.0,G,S,C,10,0248,1,False,9684.0
Earth,True,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,False,16.0,C,K,G,38,0250,1,True,0.0
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,D,A,C,11,0251,1,True,0.0
Earth,False,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,False,13.0,L,B,F,53,0252,1,False,1571.0
Earth,False,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,False,13.0,D,C,G,42,0253,1,False,888.0
Earth,False,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,True,12.0,R,S,F,54,0254,1,False,1290.0
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,A,M,A,3,0255,1,True,0.0
Mars,False,55 Cancri e,21.0,False,1664.0,0.0,171.5456767136041,0.0,0.0,False,12.0,E,B,F,49,0257,2,False,1835.545676713604
Mars,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,S,B,F,49,0257,2,True,0.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,False,17.0,F,C,F,50,0258,1,False,704.0
Europa,False,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,False,14.0,S,I,E,16,0260,1,False,7845.0
Earth,False,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,False,14.0,D,B,F,56,0261,1,False,898.0
Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,M,M,G,43,0263,1,True,0.0
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,E,H,D,8,0265,1,True,0.0
Earth,False,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,False,17.0,L,S,F,51,0267,1,False,873.0
Earth,False,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,True,18.0,L,P,F,52,0269,1,False,823.0
Earth,False,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,False,17.0,C,F,F,59,0270,1,False,1393.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,T,O,D,9,0275,1,True,0.0
Earth,False,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,True,16.0,B,M,F,61,0277,1,False,2487.0
Earth,False,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,301.8030497031777,False,13.0,J,B,F,45,0278,2,False,1189.8030497031777
Earth,False,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,False,14.0,M,B,G,45,0278,2,False,444.0
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,True,13.0,D,P,F,63,0281,1,False,2078.0
Earth,False,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,True,14.0,V,B,F,54,0282,1,False,918.0
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,J,S,G,46,0283,2,True,0.0
Earth,False,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,True,12.0,R,S,F,64,0283,2,False,803.0
Europa,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,K,I,E,16,0285,2,True,0.0
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,G,I,E,16,0285,2,True,0.0
Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,False,12.0,C,J,F,65,0286,1,False,1488.0
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,T,B,B,12,0287,2,True,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,13.0,A,B,B,12,0287,2,False,2085.0
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,False,10.0,G,D,F,55,0288,1,False,828.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,F,O,C,12,0289,1,True,0.0
Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,True,16.0,S,E,B,7,0290,4,False,5877.0
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,A,E,B,7,0290,4,True,0.0
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,D,E,B,7,0290,4,True,0.0
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,A,E,B,7,0290,4,True,0.0
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True,15.0,C,B,D,10,0291,1,False,7678.0
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,P,R,B,8,0294,1,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,True,17.0,E,G,G,47,0297,1,False,1433.0
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,S,A,3,0298,1,True,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,M,W,G,67,0301,1,True,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,False,17.0,L,S,F,67,0302,1,False,1385.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,O,K,G,41,0303,1,True,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False,17.0,B,A,E,18,0304,1,False,7439.0
Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,False,16.0,S,G,C,7,0305,1,False,3073.0
Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,False,16.0,D,E,E,19,0306,1,False,904.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,True,14.0,N,H,F,59,0307,1,False,1359.0
Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,False,15.0,B,B,F,60,0309,1,False,1357.0
Europa,False,TRAPPIST-1e,67.0,False,222.6473806752037,230.0,0.0,4476.0,241.0,False,16.0,N,C,C,59,0310,1,False,5169.647380675204
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,True,16.0,B,M,F,68,0313,4,False,552.0
Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,J,M,G,50,0313,4,True,0.0
Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,True,16.0,J,M,F,68,0313,4,False,649.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,H,M,G,50,0313,4,True,0.0
Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,False,16.0,K,K,G,51,0314,1,False,1790.0
Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,V,G,42,0315,1,True,0.0
Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,171.5456767136041,170.0,0.0,True,16.0,H,S,B,9,0316,2,False,2969.5456767136043
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,B,S,B,9,0316,2,True,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,308.5643864351474,0.0,False,17.0,B,B,G,44,0320,2,False,310.5643864351474
Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,301.8030497031777,False,17.0,G,B,G,44,0320,2,False,309.8030497031777
Earth,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,False,12.0,Q,B,F,61,0321,1,False,1227.0
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,12.0,A,B,G,45,0322,1,True,0.0
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,C,H,G,53,0324,1,True,0.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,18.0,C,E,G,47,0326,1,True,0.0
Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,True,15.0,J,O,F,47,0327,1,False,803.0
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,B,S,C,14,0330,3,True,0.0
Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,True,14.0,E,H,C,14,0330,3,False,5146.0
Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,False,17.0,H,S,C,14,0330,3,False,2168.0
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,False,15.0,L,B,F,72,0331,1,False,803.0
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,P,M,F,73,0333,1,True,0.0
Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,11.0,U,M,F,62,0334,1,False,7404.0
Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,False,13.0,M,C,F,74,0336,1,False,712.0
Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,G,P,F,63,0337,3,True,0.0
Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,True,11.0,W,P,F,63,0337,3,False,2460.0
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,M,C,F,63,0337,3,True,0.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,I,G,G,48,0338,1,True,0.0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,P,P,B,10,0340,1,True,0.0
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,18.0,L,W,G,57,0341,1,True,0.0
Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,False,12.0,M,S,F,76,0343,1,False,1302.0
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,12.0,B,R,E,21,0345,1,True,0.0
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,L,C,G,59,0346,1,True,0.0
Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,11.0,C,K,F,64,0347,1,False,1868.0
Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,True,10.0,S,M,D,12,0348,2,False,3223.0
Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,9.0,W,M,F,12,0348,2,False,2385.0
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,L,B,G,60,0350,1,True,0.0
Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,10.0,H,S,F,78,0352,1,False,4976.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,T,W,G,15,0355,1,True,0.0
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,P,G,B,15,0356,1,True,0.0
Earth,False,TRAPPIST-1e,41.0,False,222.6473806752037,1198.0,0.0,124.0,572.0,False,15.0,E,M,F,65,0357,1,False,2116.6473806752037
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,R,C,G,50,0358,2,True,0.0
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,D,C,G,50,0358,2,True,0.0
Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,False,12.0,C,P,F,66,0359,1,False,689.0
Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,False,17.0,E,S,F,67,0360,1,False,715.0
Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,True,17.0,V,H,F,68,0361,1,False,733.0
Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,685.0,21.0,False,17.0,D,J,G,51,0365,1,False,706.0
Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,12.0,R,P,F,82,0368,2,False,7405.0
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,B,P,F,82,0368,2,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,True,17.0,V,P,G,53,0369,1,False,827.0
Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,False,14.0,T,C,F,83,0370,1,False,1559.0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,11.0,C,D,F,84,0371,1,True,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,False,14.0,I,G,F,85,0372,1,False,2771.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,18.0,B,M,G,62,0373,1,True,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,False,15.0,L,V,E,22,0375,1,False,788.0
Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,True,15.0,F,S,G,54,0376,1,False,908.0
Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False,17.0,W,E,C,15,0377,1,False,9432.0
Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,12.0,B,P,B,11,0378,7,False,6065.0
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,14.0,M,P,B,11,0378,7,True,0.0
Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False,14.0,N,P,B,11,0378,7,False,10645.0
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,M,P,B,11,0378,7,True,0.0
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,P,P,B,11,0378,7,True,0.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False,14.0,S,P,B,11,0378,7,False,4729.0
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,A,P,B,11,0378,7,True,0.0
Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,True,13.0,B,M,G,63,0379,1,False,953.0
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,Z,F,B,16,0380,1,True,0.0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,18.0,M,M,B,16,0381,2,True,0.0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,M,B,16,0381,2,True,0.0
Earth,False,TRAPPIST-1e,23.0,False,348.0,0.0,0.0,4.0,368.0,False,18.0,B,F,G,64,0382,1,False,720.0
Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,14.0,P,W,G,55,0383,2,False,4688.0
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,15.0,E,W,G,55,0383,2,True,0.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,C,S,G,56,0384,2,True,0.0
Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,True,16.0,E,S,G,56,0384,2,False,909.0
Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False,14.0,T,K,G,65,0385,1,False,888.0
Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False,11.0,V,M,G,66,0387,1,True,0.0
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,14.0,F,S,G,57,0388,1,True,0.0
Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False,17.0,E,S,E,23,0389,1,False,791.0
Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,16.0,D,C,C,9,0391,1,False,6784.0
Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,16.0,W,C,E,24,0392,1,False,1619.0
Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,14.0,M,H,B,17,0395,2,False,25400.0
Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,13.0,H,H,B,17,0395,2,False,4445.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,13.0,B,R,G,59,0396,1,True,0.0
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,G,M,F,69,0397,1,True,0.0
Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,10.0,W,T,D,13,0398,1,False,6498.0
Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,10.0,L,P,D,14,0401,2,False,1056.0
Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,12.0,P,P,D,14,0401,2,False,1783.0
Mars,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,True,12.0,T,S,D,15,0402,1,True,0.0
Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,True,9.0,P,W,D,13,0403,1,False,1251.0
Earth,False,55 Cancri e,17.0,False,177.0,453.7582353625888,0.0,310.0,7.0,False,16.0,D,F,F,89,0405,1,False,947.7582353625887
Earth,False,TRAPPIST-1e,23.0,False,222.6473806752037,21.0,0.0,0.0,1699.0,False,11.0,D,M,G,69,0407,3,False,1942.6473806752037
Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False,11.0,L,M,F,90,0407,3,False,693.0
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,12.0,D,M,G,69,0407,3,True,0.0
Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,7.0,C,B,E,25,0408,1,False,1299.0
Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,10.0,M,I,F,71,0409,1,False,1118.0
Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,False,18.0,T,R,F,72,0410,1,False,717.0
Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,False,15.0,B,R,F,91,0411,1,False,932.0
Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True,13.0,B,Q,C,11,0412,1,False,14744.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,False,17.0,E,S,F,92,0413,1,False,569.0
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,11.0,I,P,G,60,0415,1,True,0.0
Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,L,P,B,18,0417,3,True,0.0
Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,16.0,M,U,B,18,0417,3,False,7878.0
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,E,U,B,18,0417,3,True,0.0
Europa,False,TRAPPIST-1e,27.0,False,8.0,3584.0,0.0,13.0,57.0,True,15.0,S,P,B,19,0423,1,False,3662.0
Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,10.0,B,F,F,96,0425,3,False,1157.0
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,10.0,C,F,F,96,0425,3,True,0.0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,8.0,R,F,F,96,0425,3,True,0.0
Europa,False,TRAPPIST-1e,31.0,False,417.0,453.7582353625888,7185.0,562.0,792.0,True,13.0,A,E,E,26,0427,1,False,9409.758235362588
Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,17.0,C,C,C,16,0428,1,False,7972.0
Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,13.0,A,I,A,5,0429,2,False,10345.0
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,T,I,A,5,0429,2,True,0.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,13.0,E,J,F,75,0430,1,False,1042.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,F,M,F,97,0431,1,True,0.0
Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,11.0,C,K,F,76,0432,1,False,1493.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,17.0,H,M,B,20,0433,2,True,0.0
Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,18.0,N,M,B,20,0433,2,False,7513.0
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,9.0,R,P,F,77,0434,1,True,0.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,16.0,A,W,G,62,0435,1,True,0.0
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,12.0,S,H,G,63,0436,2,True,0.0
Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,False,12.0,L,H,G,63,0436,2,False,679.0
Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,False,14.0,L,O,F,78,0437,2,False,871.0
Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False,14.0,D,O,F,78,0437,2,False,873.0
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,15.0,D,D,B,13,0438,1,True,0.0
Europa,False,55 Cancri e,34.0,False,222.6473806752037,5637.0,45.0,1936.0,56.0,False,15.0,I,U,C,13,0439,1,False,7896.647380675204
Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,False,17.0,L,H,F,79,0441,1,False,722.0
